t_unix_tstamp,t_synth_browser_category,t_synth_page_url,true_match,t_synth_location,r_intent_time
1557637847,2,https://www.ad.nl/utrecht/schalkwijkse-lisette-ging-op-haar-achttiende-naar-afghanistan-niet-elke-veteraan-is-grijs~af856f85/,FALSE,Nederland,868
1557637216,1,https://www.ad.nl/utrecht/schalkwijkse-lisette-ging-op-haar-achttiende-naar-afghanistan-niet-elke-veteraan-is-grijs~af856f85/,FALSE,,237
1556749510,3,https://www.ad.nl/utrecht/stoere-motorrijdsters-via-utrecht-op-weg-naar-wereldrecord~a31ec6ce/,TRUE,Nederland,65
1556749445,3,https://www.ad.nl/utrecht/stoere-motorrijdsters-via-utrecht-op-weg-naar-wereldrecord~a31ec6ce/,TRUE,Nederland,0
1556812672,5,https://www.ad.nl/utrecht/stoere-motorrijdsters-via-utrecht-op-weg-naar-wereldrecord~a31ec6ce/,FALSE,Den Haag,581
1556812137,4,https://www.ad.nl/utrecht/stoere-motorrijdsters-via-utrecht-op-weg-naar-wereldrecord~a31ec6ce/,FALSE,Fijnaart,46
1557669916,1,https://www.ad.nl/utrecht/stoere-motorrijdsters-via-utrecht-op-weg-naar-wereldrecord~a31ec6ce/,FALSE,,957
1556750328,4,https://www.ad.nl/utrecht/stoere-motorrijdsters-via-utrecht-op-weg-naar-wereldrecord~a31ec6ce/,FALSE,,883
1557723133,5,https://www.ad.nl/utrecht/stoere-motorrijdsters-via-utrecht-op-weg-naar-wereldrecord~a31ec6ce/,FALSE,Arnhem,191
1557669785,1,https://www.ad.nl/utrecht/stoere-motorrijdsters-via-utrecht-op-weg-naar-wereldrecord~a31ec6ce/,FALSE,,826
1557669306,1,https://www.ad.nl/utrecht/stoere-motorrijdsters-via-utrecht-op-weg-naar-wereldrecord~a31ec6ce/,FALSE,Netherlands,347
1557687936,1,https://www.ad.nl/utrecht/streep-door-plannen-heuvelrug-voor-woonwijk-op-marinierscomplex~a7dbbdc8/,TRUE,Nederland,20
1557688101,1,https://www.ad.nl/utrecht/streep-door-plannen-heuvelrug-voor-woonwijk-op-marinierscomplex~a7dbbdc8/,TRUE,Nederland,185
1557577924,1,https://www.ad.nl/utrecht/streep-door-plannen-heuvelrug-voor-woonwijk-op-marinierscomplex~a7dbbdc8/,FALSE,Nederland,1065
1557221082,1,https://www.ad.nl/utrecht/streep-door-plannen-heuvelrug-voor-woonwijk-op-marinierscomplex~a7dbbdc8/,FALSE,Hulsen,150
1557227773,5,https://www.ad.nl/utrecht/streep-door-plannen-heuvelrug-voor-woonwijk-op-marinierscomplex~a7dbbdc8/,FALSE,Nederland,369
1557576924,4,https://www.ad.nl/utrecht/streep-door-plannen-heuvelrug-voor-woonwijk-op-marinierscomplex~a7dbbdc8/,FALSE,Rotterdam,65
1557061135,1,https://www.ad.nl/utrecht/tiental-wiesmann-sportauto-s-toeren-door-regio~a3a732de/,TRUE,Leusden,0
1557061423,5,https://www.ad.nl/utrecht/tiental-wiesmann-sportauto-s-toeren-door-regio~a3a732de/,FALSE,The Netherlands,288
1557828390,2,https://www.ad.nl/utrecht/toen-de-koeien-dood-gingen-verdween-de-fabriek-in-lombok~a279a1eb/,FALSE,Nederland,953
1557254744,4,https://www.ad.nl/utrecht/trouwstoet-bekeurd-voor-asociaal-rijgedrag-op-a2-bij-utrecht-br~a48e58e6/,TRUE,Nederland,75
1557255019,2,https://www.ad.nl/utrecht/trouwstoet-bekeurd-voor-asociaal-rijgedrag-op-a2-bij-utrecht-br~a48e58e6/,FALSE,leeuwarden the netherlands,350
1557239861,4,https://www.ad.nl/utrecht/trouwstoet-bekeurd-voor-asociaal-rijgedrag-op-a2-bij-utrecht-br~a48e58e6/,FALSE,"Ossenisse, The Netherlands",291
1557240010,2,https://www.ad.nl/utrecht/trouwstoet-bekeurd-voor-asociaal-rijgedrag-op-a2-bij-utrecht-br~a48e58e6/,FALSE,Almere,440
1557521520,4,https://www.ad.nl/utrecht/utrechter-met-passie-voor-cruijff-laat-digitale-tak-voetbal-international-flink-groeien-br-br~a3318ca3/,FALSE,Schiedam,977
1557518756,3,https://www.ad.nl/utrecht/utrechter-verzamelt-meer-dan-15-000-insectenplaatjes-voor-prinses-maxima-centrum~a89cf453/,TRUE,Rotterdam,0
1557559268,4,https://www.ad.nl/utrecht/utrecht-krijgt-speciale-middenschool-voor-10-tot-14-jarigen~a345ccf1/,TRUE,Nederland,10
1557599447,1,https://www.ad.nl/utrecht/utrecht-krijgt-speciale-middenschool-voor-10-tot-14-jarigen~a345ccf1/,FALSE,,695
1557308993,1,https://www.ad.nl/utrecht/utrecht-maakt-nog-dit-jaar-werk-van-uitstootvrije-milieuzone-in-2030~a81a80b6/,TRUE,Hoogeveen,180
1556861192,4,https://www.ad.nl/utrecht/utrecht-maakt-nog-dit-jaar-werk-van-uitstootvrije-milieuzone-in-2030~a81a80b6/,TRUE,Nederland,0
1556736399,4,https://www.ad.nl/utrecht/utrecht-maakt-nog-dit-jaar-werk-van-uitstootvrije-milieuzone-in-2030~a81a80b6/,TRUE,Nederland,0
1556862107,5,https://www.ad.nl/utrecht/utrecht-maakt-nog-dit-jaar-werk-van-uitstootvrije-milieuzone-in-2030~a81a80b6/,FALSE,31,915
1557309744,2,https://www.ad.nl/utrecht/utrecht-maakt-nog-dit-jaar-werk-van-uitstootvrije-milieuzone-in-2030~a81a80b6/,FALSE,"Rhenen, Nederland",931
1557310024,2,https://www.ad.nl/utrecht/utrecht-maakt-nog-dit-jaar-werk-van-uitstootvrije-milieuzone-in-2030~a81a80b6/,FALSE,,1211
1557309659,2,https://www.ad.nl/utrecht/utrecht-maakt-nog-dit-jaar-werk-van-uitstootvrije-milieuzone-in-2030~a81a80b6/,FALSE,nederland,846
1557725252,2,https://www.ad.nl/utrecht/utrecht-op-slot-veel-straten-afgesloten-voor-de-marathon~a24cfab1/,TRUE,Nederland,5
1557332709,5,https://www.ad.nl/utrecht/utrecht-op-slot-veel-straten-afgesloten-voor-de-marathon~a24cfab1/,FALSE,Noordwijk,1078
1557726195,1,https://www.ad.nl/utrecht/utrecht-op-slot-veel-straten-afgesloten-voor-de-marathon~a24cfab1/,FALSE,Kingdom of the Netherlands,948
1556875414,2,https://www.ad.nl/utrecht/utrechtse-graffitikunstenaars-geven-the-wall-in-leidsche-rijn-meer-kleur~a81df8e5/,FALSE,drenthe,1067
1556874487,5,https://www.ad.nl/utrecht/utrechtse-graffitikunstenaars-geven-the-wall-in-leidsche-rijn-meer-kleur~a81df8e5/,FALSE,,140
1556735377,1,https://www.ad.nl/utrecht/utrechtse-politiek-geschokt-door-uit-de-hand-lopen-van-renovatieproject-wal-en-kluismuren~a8d3e7e1/,FALSE,Den Haag,385
1556735864,2,https://www.ad.nl/utrecht/utrechtse-politiek-geschokt-door-uit-de-hand-lopen-van-renovatieproject-wal-en-kluismuren~a8d3e7e1/,FALSE,,872
1556690115,4,https://www.ad.nl/utrecht/utrecht-vandaag-op-slot-veel-straten-afgesloten-voor-de-marathon~a24cfab1/,TRUE,Oirsbeek,5
1557316977,1,https://www.ad.nl/utrecht/utrecht-vandaag-op-slot-veel-straten-afgesloten-voor-de-marathon~a24cfab1/,TRUE,Nederland,0
1557317499,4,https://www.ad.nl/utrecht/utrecht-vandaag-op-slot-veel-straten-afgesloten-voor-de-marathon~a24cfab1/,FALSE,,522
1557753367,1,https://www.ad.nl/utrecht/veenendaal-heeft-plots-een-illegaal-zebrapad-denk-dat-het-een-geintje-is-maar-het-werkt-heel-goed~a1de8735/,TRUE,Breukelen,35
1557758123,1,https://www.ad.nl/utrecht/veenendaal-heeft-plots-een-illegaal-zebrapad-denk-dat-het-een-geintje-is-maar-het-werkt-heel-goed~a1de8735/,TRUE,Nederland,20
1557756065,1,https://www.ad.nl/utrecht/veenendaal-heeft-plots-een-illegaal-zebrapad-denk-dat-het-een-geintje-is-maar-het-werkt-heel-goed~a1de8735/,TRUE,Nederland,125
1557208032,1,https://www.ad.nl/utrecht/veenendaal-heeft-plots-een-illegaal-zebrapad-denk-dat-het-een-geintje-is-maar-het-werkt-heel-goed~a1de8735/,TRUE,Nederland,0
1556957755,1,https://www.ad.nl/utrecht/veenendaal-heeft-plots-een-illegaal-zebrapad-denk-dat-het-een-geintje-is-maar-het-werkt-heel-goed~a1de8735/,TRUE,Nederland,195
1557227032,4,https://www.ad.nl/utrecht/veenendaal-heeft-plots-een-illegaal-zebrapad-denk-dat-het-een-geintje-is-maar-het-werkt-heel-goed~a1de8735/,FALSE,Rotterdam -  IJsselmonde,1071
1557758970,5,https://www.ad.nl/utrecht/veenendaal-heeft-plots-een-illegaal-zebrapad-denk-dat-het-een-geintje-is-maar-het-werkt-heel-goed~a1de8735/,FALSE,"Houten, Nederland",867
1556728871,5,https://www.ad.nl/utrecht/veenendaal-heeft-plots-een-illegaal-zebrapad-denk-dat-het-een-geintje-is-maar-het-werkt-heel-goed~a1de8735/,FALSE,Nederland,1021
1557395280,5,https://www.ad.nl/utrecht/veenendaal-heeft-plots-een-illegaal-zebrapad-denk-dat-het-een-geintje-is-maar-het-werkt-heel-goed~a1de8735/,FALSE,`Ergens,297
1557309480,4,https://www.ad.nl/utrecht/veenendaal-heeft-plots-een-illegaal-zebrapad-denk-dat-het-een-geintje-is-maar-het-werkt-heel-goed~a1de8735/,FALSE,Rotterdam,875
1557227079,4,https://www.ad.nl/utrecht/veenendaal-heeft-plots-een-illegaal-zebrapad-denk-dat-het-een-geintje-is-maar-het-werkt-heel-goed~a1de8735/,FALSE,"Here, there and everywhere",1118
1557758116,2,https://www.ad.nl/utrecht/veenendaal-heeft-plots-een-illegaal-zebrapad-denk-dat-het-een-geintje-is-maar-het-werkt-heel-goed~a1de8735/,FALSE,,13
1557237737,3,https://www.ad.nl/utrecht/veenendaalse-vrouw-betaalde-1000-euro-om-ex-te-laten-vergiftigen-met-cocaine~aac58fd2/,TRUE,Nederland,0
1557764431,1,https://www.ad.nl/utrecht/veenendaalse-vrouw-betaalde-1000-euro-om-ex-te-laten-vergiftigen-met-cocaine~aac58fd2/,TRUE,Bunschoten,45
1557828080,2,https://www.ad.nl/utrecht/veenendaalse-vrouw-betaalde-1000-euro-om-ex-te-laten-vergiftigen-met-cocaine~aac58fd2/,TRUE,Antwerp,35
1557668221,1,https://www.ad.nl/utrecht/veenendaalse-vrouw-betaalde-1000-euro-om-ex-te-laten-vergiftigen-met-cocaine~aac58fd2/,FALSE,,455
1557237922,5,https://www.ad.nl/utrecht/veenendaalse-vrouw-betaalde-1000-euro-om-ex-te-laten-vergiftigen-met-cocaine~aac58fd2/,FALSE,Rotterdam -  IJsselmonde,185
1556922688,2,https://www.ad.nl/utrecht/veenendaalse-vrouw-betaalde-1000-euro-om-ex-te-laten-vergiftigen-met-cocaine~aac58fd2/,FALSE,The Netherlands,402
1557238688,1,https://www.ad.nl/utrecht/veenendaalse-vrouw-betaalde-1000-euro-om-ex-te-laten-vergiftigen-met-cocaine~aac58fd2/,FALSE,"Amsterdam, Nederland",951
1556734415,4,https://www.ad.nl/utrecht/veenendaalse-vrouw-betaalde-1000-euro-om-ex-te-laten-vergiftigen-met-cocaine~aac58fd2/,FALSE,The Netherlands,564
1557860778,4,https://www.ad.nl/utrecht/veenendaalse-vrouw-betaalde-1000-euro-om-ex-te-laten-vergiftigen-met-cocaine~aac58fd2/,FALSE,Utrecht,753
1556966764,2,https://www.ad.nl/utrecht/verdachten-liquidatie-breukelen-schoten-op-woning-in-doorn~a989b30d/,FALSE,,1158
1557393529,4,https://www.ad.nl/utrecht/verdachte-van-gooien-handgranaat-op-terras-in-zeist-op-vrije-voeten~a441b7d9/,TRUE,Nederland,75
1557393614,1,https://www.ad.nl/utrecht/verdachte-van-gooien-handgranaat-op-terras-in-zeist-op-vrije-voeten~a441b7d9/,FALSE,Eindhoven,160
1557393547,1,https://www.ad.nl/utrecht/verdachte-van-gooien-handgranaat-op-terras-in-zeist-op-vrije-voeten~a441b7d9/,FALSE,,93
1557490879,1,https://www.ad.nl/utrecht/verkeersregelaar-marcel-regelt-vrijwillig-het-verkeer-in-maartensdijk-als-de-gemeente-niets-doet-moet-ik-het-zelf-maar-doen~a41eeded/,TRUE,Nederland,0
1556745545,4,https://www.ad.nl/utrecht/verkeersregelaar-marcel-regelt-vrijwillig-het-verkeer-in-maartensdijk-als-de-gemeente-niets-doet-moet-ik-het-zelf-maar-doen~a41eeded/,TRUE,Nederland,195
1556745405,4,https://www.ad.nl/utrecht/verkeersregelaar-marcel-regelt-vrijwillig-het-verkeer-in-maartensdijk-als-de-gemeente-niets-doet-moet-ik-het-zelf-maar-doen~a41eeded/,TRUE,Utrecht,55
1556745559,4,https://www.ad.nl/utrecht/verkeersregelaar-marcel-regelt-vrijwillig-het-verkeer-in-maartensdijk-als-de-gemeente-niets-doet-moet-ik-het-zelf-maar-doen~a41eeded/,FALSE,Rotterdam -  IJsselmonde,209
1557491068,5,https://www.ad.nl/utrecht/verkeersregelaar-marcel-regelt-vrijwillig-het-verkeer-in-maartensdijk-als-de-gemeente-niets-doet-moet-ik-het-zelf-maar-doen~a41eeded/,FALSE,Nederland,189
1557491212,5,https://www.ad.nl/utrecht/verkeersregelaar-marcel-regelt-vrijwillig-het-verkeer-in-maartensdijk-als-de-gemeente-niets-doet-moet-ik-het-zelf-maar-doen~a41eeded/,FALSE,Lisse,333
1557552035,3,https://www.ad.nl/utrecht/vermiste-shetlandpony-rico-dood-gevonden-in-zwembad-heeft-daar-6-5-week-gelegen-br~a377c847/,TRUE,Sliedrecht,25
1557552836,2,https://www.ad.nl/utrecht/vermiste-shetlandpony-rico-dood-gevonden-in-zwembad-heeft-daar-6-5-week-gelegen-br~a377c847/,FALSE,Barendrecht Z.H.,826
1557318596,4,https://www.ad.nl/utrecht/vermiste-student-stefan-spreekt-familie-weg-verder-alleen-vervolgen~a916c7df/,TRUE,Nederland,0
1557005727,4,https://www.ad.nl/utrecht/vermiste-student-stefan-spreekt-familie-weg-verder-alleen-vervolgen~a916c7df/,FALSE,Alkmaar / Leiden,1211
1557005392,1,https://www.ad.nl/utrecht/vermiste-student-stefan-spreekt-familie-weg-verder-alleen-vervolgen~a916c7df/,FALSE,Delta,876
1556806016,4,https://www.ad.nl/utrecht/vermiste-student-stefan-spreekt-familie-weg-verder-alleen-vervolgen~a916c7df/,FALSE,"Wageningen, Nederland",1014
1557539903,4,https://www.ad.nl/utrecht/vier-autobedrijven-nieuw-overvecht-moeten-jaar-op-slot-blijven~a01c9cc3/,FALSE,"Tilburg, Nederland",857
1557660232,3,https://www.ad.nl/utrecht/vijftien-zeer-energiezuinige-woningen-voor-hart-van-austerlitz~abaf6eba/,TRUE,Nederland,5
1557660362,4,https://www.ad.nl/utrecht/vijftien-zeer-energiezuinige-woningen-voor-hart-van-austerlitz~abaf6eba/,FALSE,Heerlen (Zlb),135
1557252341,1,https://www.ad.nl/utrecht/vijftien-zeer-energiezuinige-woningen-voor-hart-van-austerlitz~abaf6eba/,FALSE,Oude Tonge Rotterdam,6
1557660493,5,https://www.ad.nl/utrecht/vijftien-zeer-energiezuinige-woningen-voor-hart-van-austerlitz~abaf6eba/,FALSE,Rotterdam,266
1557661154,4,https://www.ad.nl/utrecht/vijftien-zeer-energiezuinige-woningen-voor-hart-van-austerlitz~abaf6eba/,FALSE,Rotterdam,927
1556826248,1,https://www.ad.nl/utrecht/vijftien-zeer-energiezuinige-woningen-voor-hart-van-austerlitz~abaf6eba/,FALSE,"Oss, Nederland",499
1557661062,2,https://www.ad.nl/utrecht/vijftien-zeer-energiezuinige-woningen-voor-hart-van-austerlitz~abaf6eba/,FALSE,,835
1556988063,4,https://www.ad.nl/utrecht/vmbo-school-volt-baalt-van-incidenten-en-wil-band-met-vleuten-aanhalen-br~ad517833/,FALSE,,706
1556988451,2,https://www.ad.nl/utrecht/vmbo-school-volt-baalt-van-incidenten-en-wil-band-met-vleuten-aanhalen-br~ad517833/,FALSE,,1094
1557310288,4,https://www.ad.nl/utrecht/weer-brand-in-restaurant-vroeg-in-bunnik-flinke-schade-aan-bakkerij~a1980db6/,FALSE,www.deelditbericht.nl,1124
1557377425,1,https://www.ad.nl/utrecht/weer-stalbrand-in-utrecht-veel-rookontwikkeling-bij-stalbrand-in-overberg~af466aa6/,TRUE,Nederland,165
1557693583,5,https://www.ad.nl/utrecht/weer-stalbrand-in-utrecht-veel-rookontwikkeling-bij-stalbrand-in-overberg~af466aa6/,FALSE,Houten,68
1557378155,4,https://www.ad.nl/utrecht/weer-stalbrand-in-utrecht-veel-rookontwikkeling-bij-stalbrand-in-overberg~af466aa6/,FALSE,,895
1556874277,4,https://www.ad.nl/utrecht/wietkwekerij-ontdekt-bij-brand-in-schuur-overberg~af466aa6/,TRUE,Nederland,5
1557767438,5,https://www.ad.nl/utrecht/wietkwekerij-ontdekt-bij-brand-in-schuur-overberg~af466aa6/,FALSE,,785
1556874372,2,https://www.ad.nl/utrecht/wietkwekerij-ontdekt-bij-brand-in-schuur-overberg~af466aa6/,FALSE,Rotterdam,100
1557734874,5,https://www.ad.nl/utrecht/wietkwekerij-ontdekt-bij-brand-in-schuur-overberg~af466aa6/,FALSE,Rotterdam -  IJsselmonde,767
1557624134,1,https://www.ad.nl/utrecht/winkeldief-nog-spoorloos-nadat-hij-man-van-trapt-duwt-op-utrecht-cs~a9e29d00/,TRUE,Utrecht,30
1556951705,3,https://www.ad.nl/utrecht/zeist-en-nieuwegein-helpen-mantelzorgers-even-op-adem-te-komen~a56b5b5a/,TRUE,Nederland,10
1557765555,5,https://www.ad.nl/utrecht/zeist-en-nieuwegein-helpen-mantelzorgers-even-op-adem-te-komen~a56b5b5a/,FALSE,"Den Haag, Nederland",1088
1556882234,4,https://www.ad.nl/utrecht/zeist-en-nieuwegein-helpen-mantelzorgers-even-op-adem-te-komen~a56b5b5a/,FALSE,"Utrecht, Nederland",320
1557764909,2,https://www.ad.nl/utrecht/zeist-en-nieuwegein-helpen-mantelzorgers-even-op-adem-te-komen~a56b5b5a/,FALSE,NL,442
1557049568,4,https://www.ad.nl/utrecht/ziekenhuis-umc-diep-door-het-stof-om-vernietigend-rapport-na-dood-kankerpatiente~a7e56ac8/,TRUE,Nederland,5
1557828542,3,https://www.ad.nl/utrecht/ziekenhuis-umc-diep-door-het-stof-om-vernietigend-rapport-na-dood-kankerpatiente~a7e56ac8/,TRUE,Nederland,0
1557829072,2,https://www.ad.nl/utrecht/ziekenhuis-umc-diep-door-het-stof-om-vernietigend-rapport-na-dood-kankerpatiente~a7e56ac8/,FALSE,Amersfoort,530
1557828960,4,https://www.ad.nl/utrecht/ziekenhuis-umc-diep-door-het-stof-om-vernietigend-rapport-na-dood-kankerpatiente~a7e56ac8/,FALSE,,418
1557316742,1,https://www.ad.nl/utrecht/ziekenhuis-umc-diep-door-het-stof-om-vernietigend-rapport-na-dood-kankerpatiente~a7e56ac8/,FALSE,,109
1557050622,5,https://www.ad.nl/utrecht/ziekenhuis-umc-diep-door-het-stof-om-vernietigend-rapport-na-dood-kankerpatiente~a7e56ac8/,FALSE,,1059
1557387676,1,https://www.ad.nl/utrecht/ziekenhuis-umc-diep-door-het-stof-om-vernietigend-rapport-na-dood-kankerpatiente~a7e56ac8/,FALSE,Alphen / Gouda / Woerden,31
1557316723,5,https://www.ad.nl/utrecht/ziekenhuis-umc-diep-door-het-stof-om-vernietigend-rapport-na-dood-kankerpatiente~a7e56ac8/,FALSE,Nederland,90
1557829022,4,https://www.ad.nl/utrecht/ziekenhuis-umc-diep-door-het-stof-om-vernietigend-rapport-na-dood-kankerpatiente~a7e56ac8/,FALSE,Alphen aan den Rijn,480
1557657850,4,https://www.ad.nl/utrecht/zoektocht-naar-vermiste-utrechtse-student-21~abab45fb/,FALSE,"Rotterdam, Nederland",590
1557657402,1,https://www.ad.nl/utrecht/zoektocht-naar-vermiste-utrechtse-student-21~abab45fb/,FALSE,"Den Haag, Zuid-Holland",142
1557657927,4,https://www.ad.nl/utrecht/zoektocht-naar-vermiste-utrechtse-student-21~abab45fb/,FALSE,Nieuwegein,667
1557299717,4,https://www.ad.nl/valkenswaard/oma-in-valkenswaard-moet-honderden-euro-s-betalen-om-boomhut-in-tuin-te-behouden~abbfaa75/,TRUE,Nederland,75
1556819337,5,https://www.ad.nl/valkenswaard/oma-in-valkenswaard-moet-honderden-euro-s-betalen-om-boomhut-in-tuin-te-behouden~abbfaa75/,FALSE,"Rotterdam, The Netherlands",313
1557300684,4,https://www.ad.nl/valkenswaard/oma-in-valkenswaard-moet-honderden-euro-s-betalen-om-boomhut-in-tuin-te-behouden~abbfaa75/,FALSE,,1042
1557307453,4,https://www.ad.nl/valkenswaard/oma-in-valkenswaard-moet-honderden-euro-s-betalen-om-boomhut-in-tuin-te-behouden~abbfaa75/,FALSE,Holtenbroek,730
1556820068,4,https://www.ad.nl/valkenswaard/oma-in-valkenswaard-moet-honderden-euro-s-betalen-om-boomhut-in-tuin-te-behouden~abbfaa75/,FALSE,Utrecht,1044
1557758238,1,https://www.ad.nl/valkenswaard/oma-in-valkenswaard-moet-honderden-euro-s-betalen-om-boomhut-in-tuin-te-behouden~abbfaa75/,FALSE,Amsterdam,734
1557826906,2,https://www.ad.nl/valkenswaard/oma-in-valkenswaard-moet-honderden-euro-s-betalen-om-boomhut-in-tuin-te-behouden~abbfaa75/,FALSE,Mother Earth,892
1556819388,4,https://www.ad.nl/valkenswaard/oma-in-valkenswaard-moet-honderden-euro-s-betalen-om-boomhut-in-tuin-te-behouden~abbfaa75/,FALSE,Wassenaar,364
1557826537,1,https://www.ad.nl/valkenswaard/oma-in-valkenswaard-moet-honderden-euro-s-betalen-om-boomhut-in-tuin-te-behouden~abbfaa75/,FALSE,Nederland,523
1556940919,4,https://www.ad.nl/valkenswaard/oma-in-valkenswaard-moet-honderden-euro-s-betalen-om-boomhut-in-tuin-te-behouden~abbfaa75/,FALSE,The Netherlands,504
1557758138,3,https://www.ad.nl/valkenswaard/oma-in-valkenswaard-moet-honderden-euro-s-betalen-om-boomhut-in-tuin-te-behouden~abbfaa75/,FALSE,Amsterdam,634
1557393033,3,https://www.ad.nl/veenendaal/feestelijk-buitenzorg-wil-flink-uitbreiden-in-veenendaal~ab375d3f/,TRUE,Nederland,20
1557218825,2,https://www.ad.nl/voorne-putten/aandoenlijk-verdwaald-kalfje-sluit-zich-aan-bij-kudde-paarden~a6f50377/,TRUE,Amsterdam,0
1557222253,4,https://www.ad.nl/voorne-putten/aandoenlijk-verdwaald-kalfje-sluit-zich-aan-bij-kudde-paarden~a6f50377/,TRUE,Nederland,105
1557548354,4,https://www.ad.nl/voorne-putten/aandoenlijk-verdwaald-kalfje-sluit-zich-aan-bij-kudde-paarden~a6f50377/,TRUE,Nederland,60
1557820684,1,https://www.ad.nl/voorne-putten/aandoenlijk-verdwaald-kalfje-sluit-zich-aan-bij-kudde-paarden~a6f50377/,TRUE,Nederland,40
1557576819,5,https://www.ad.nl/voorne-putten/aandoenlijk-verdwaald-kalfje-sluit-zich-aan-bij-kudde-paarden~a6f50377/,FALSE,,278
1557549174,5,https://www.ad.nl/voorne-putten/aandoenlijk-verdwaald-kalfje-sluit-zich-aan-bij-kudde-paarden~a6f50377/,FALSE,Nederland,880
1556710460,4,https://www.ad.nl/voorne-putten/aandoenlijk-verdwaald-kalfje-sluit-zich-aan-bij-kudde-paarden~a6f50377/,FALSE,,60
1557850993,4,https://www.ad.nl/voorne-putten/aandoenlijk-verdwaald-kalfje-sluit-zich-aan-bij-kudde-paarden~a6f50377/,FALSE,"Lisse en Texel, Netherlands",419
1556831869,4,https://www.ad.nl/voorne-putten/aandoenlijk-verdwaald-kalfje-sluit-zich-aan-bij-kudde-paarden~a6f50377/,FALSE,urk,1156
1557851226,5,https://www.ad.nl/voorne-putten/aandoenlijk-verdwaald-kalfje-sluit-zich-aan-bij-kudde-paarden~a6f50377/,FALSE,"Oss, Nederland",652
1557219519,1,https://www.ad.nl/voorne-putten/aandoenlijk-verdwaald-kalfje-sluit-zich-aan-bij-kudde-paarden~a6f50377/,FALSE,Den Haag,694
1557850683,2,https://www.ad.nl/voorne-putten/aandoenlijk-verdwaald-kalfje-sluit-zich-aan-bij-kudde-paarden~a6f50377/,FALSE,Wehl,109
1557289076,4,https://www.ad.nl/voorne-putten/automobiliste-over-aanrijding-fietser-ik-was-in-paniek-en-dacht-alleen-maar-aan-mijn-zoontje-br~a8282795/,TRUE,Nederland,15
1557849741,4,https://www.ad.nl/voorne-putten/boer-johan-van-beek-heeft-de-primeur-eerste-met-teelt-van-zoete-aardappelen~abf6fba1/,FALSE,"Den Haag, Zuid-Holland",531
1556702718,4,https://www.ad.nl/voorne-putten/brielse-ivo-gleeman-in-jury-van-rtl-talentenjacht-te-gek-om-in-artiestenmuur-te-zitten~acfb7545/,TRUE,Kesteren,225
1557041097,4,https://www.ad.nl/voorne-putten/brielse-ivo-gleeman-in-jury-van-rtl-talentenjacht-te-gek-om-in-artiestenmuur-te-zitten~acfb7545/,TRUE,Haarlem,0
1556702804,4,https://www.ad.nl/voorne-putten/brielse-ivo-gleeman-in-jury-van-rtl-talentenjacht-te-gek-om-in-artiestenmuur-te-zitten~acfb7545/,FALSE,Nederland,311
1557041149,1,https://www.ad.nl/voorne-putten/brielse-ivo-gleeman-in-jury-van-rtl-talentenjacht-te-gek-om-in-artiestenmuur-te-zitten~acfb7545/,FALSE,"Bruges, Belgium",52
1557437892,3,https://www.ad.nl/voorne-putten/burgemeester-sluit-woning-na-vondst-hennepplanten~ac801dcc/,TRUE,Nederland,190
1557438654,4,https://www.ad.nl/voorne-putten/burgemeester-sluit-woning-na-vondst-hennepplanten~ac801dcc/,FALSE,,952
1557438744,1,https://www.ad.nl/voorne-putten/burgemeester-sluit-woning-na-vondst-hennepplanten~ac801dcc/,FALSE,"Den Haag, Nederland",1042
1556893095,4,https://www.ad.nl/voorne-putten/dit-is-hoe-voorne-putten-en-goeree-overflakkee-keer-op-keer-met-hun-strand-in-de-prijzen-vallen~ac294f860/,FALSE,Rotterdam,440
1557578044,1,https://www.ad.nl/voorne-putten/eilanders-in-lange-file-door-kapot-informatiebord~a3cb6f37/,TRUE,Hoogeveen,5
1557578044,1,https://www.ad.nl/voorne-putten/eilanders-in-lange-file-door-kapot-informatiebord~a3cb6f37/,TRUE,Nederland,5
1557578099,2,https://www.ad.nl/voorne-putten/eilanders-in-lange-file-door-kapot-informatiebord~a3cb6f37/,FALSE,,60
1556722794,1,https://www.ad.nl/voorne-putten/foutje-bedankt-rotterdamse-plantsoenendienst-haalt-protestborden-landtong-weg~ab5c2bce/,FALSE,Bornerbroek/Enschede/Hengelo,915
1557067623,4,https://www.ad.nl/voorne-putten/grote-vertraging-op-n57-door-ongeluk-bij-hellevoetsluis~a1b6dc56/,TRUE,Nederland,0
1557067678,4,https://www.ad.nl/voorne-putten/grote-vertraging-op-n57-door-ongeluk-bij-hellevoetsluis~a1b6dc56/,TRUE,Nederland,55
1557068614,4,https://www.ad.nl/voorne-putten/grote-vertraging-op-n57-door-ongeluk-bij-hellevoetsluis~a1b6dc56/,FALSE,Groot Den Haag,991
1556802931,3,https://www.ad.nl/voorne-putten/grote-vertraging-op-n57-door-ongeluk-bij-hellevoetsluis~a1b6dc56/,FALSE,,235
1557389718,1,https://www.ad.nl/voorne-putten/jaarlijks-drama-voor-nestje-meerkoeten-door-fontein-de-gemeente-doet-niets~a23cc0b4/,FALSE,'s-Gravenhage,795
1557390064,1,https://www.ad.nl/voorne-putten/jaarlijks-drama-voor-nestje-meerkoeten-door-fontein-de-gemeente-doet-niets~a23cc0b4/,FALSE,Heerlen,1141
