t_unix_tstamp,t_synth_browser_category,t_synth_page_url,true_match,t_synth_location,r_intent_time,,
1557813187,2,https://www.ad.nl/show/hazes-imitator-lesley-williams-49-uit-andijk-plots-overleden~aea916eb/,FALSE,Soest,22,,
1557813654,4,https://www.ad.nl/show/hazes-imitator-lesley-williams-49-uit-andijk-plots-overleden~aea916eb/,FALSE,privacy is a human right,489,,
1556715907,4,https://www.ad.nl/show/hbo-biedt-excuses-aan-voor-starbucksbeker-in-game-of-thrones~acf4c75c/,TRUE,Halsteren,690,,
1556715992,4,https://www.ad.nl/show/hbo-biedt-excuses-aan-voor-starbucksbeker-in-game-of-thrones~acf4c75c/,TRUE,Halsteren,775,,
1556865943,1,https://www.ad.nl/show/hbo-biedt-excuses-aan-voor-starbucksbeker-in-game-of-thrones~acf4c75c/,FALSE,Amersfoort,259,,
1556866013,2,https://www.ad.nl/show/hbo-biedt-excuses-aan-voor-starbucksbeker-in-game-of-thrones~acf4c75c/,FALSE,Baarn,329,,
1556866078,5,https://www.ad.nl/show/hbo-biedt-excuses-aan-voor-starbucksbeker-in-game-of-thrones~acf4c75c/,FALSE,Amsterdam,394,,
1556870967,5,https://www.ad.nl/show/hbo-biedt-excuses-aan-voor-starbucksbeker-in-game-of-thrones~acf4c75c/,FALSE,Paesi Bassi,178,,
1556986441,1,https://www.ad.nl/show/hbo-biedt-excuses-aan-voor-starbucksbeker-in-game-of-thrones~acf4c75c/,TRUE,IJmuiden,15,,
1557323945,4,https://www.ad.nl/show/hbo-biedt-excuses-aan-voor-starbucksbeker-in-game-of-thrones~acf4c75c/,FALSE,Leiduuhhhhhh,592,,
1557429846,2,https://www.ad.nl/show/hbo-biedt-excuses-aan-voor-starbucksbeker-in-game-of-thrones~acf4c75c/,FALSE,,69,,
1557430035,4,https://www.ad.nl/show/hbo-biedt-excuses-aan-voor-starbucksbeker-in-game-of-thrones~acf4c75c/,FALSE,Rotterdam,258,,
1557430354,1,https://www.ad.nl/show/hbo-biedt-excuses-aan-voor-starbucksbeker-in-game-of-thrones~acf4c75c/,FALSE,,577,,
1557474154,2,https://www.ad.nl/show/hbo-biedt-excuses-aan-voor-starbucksbeker-in-game-of-thrones~acf4c75c/,TRUE,Dzierzoniow,380,,
1557474485,4,https://www.ad.nl/show/hbo-biedt-excuses-aan-voor-starbucksbeker-in-game-of-thrones~acf4c75c/,FALSE,Mokum,711,,
1557489562,2,https://www.ad.nl/show/hbo-biedt-excuses-aan-voor-starbucksbeker-in-game-of-thrones~acf4c75c/,FALSE,,14,,
1557490360,1,https://www.ad.nl/show/hbo-biedt-excuses-aan-voor-starbucksbeker-in-game-of-thrones~acf4c75c/,FALSE,,812,,
1557531878,3,https://www.ad.nl/show/hbo-biedt-excuses-aan-voor-starbucksbeker-in-game-of-thrones~acf4c75c/,TRUE,Barendrecht,55,,
1557863754,3,https://www.ad.nl/show/hbo-biedt-excuses-aan-voor-starbucksbeker-in-game-of-thrones~acf4c75c/,TRUE,Nederland,100,,
1556863642,4,https://www.ad.nl/show/het-is-tijd-voor-een-paar-stevige-functioneringsgesprekken-bij-de-npo~aea78a87/,TRUE,Nederland,795,,
1557667809,1,https://www.ad.nl/show/het-is-tijd-voor-een-paar-stevige-functioneringsgesprekken-bij-de-npo~aea78a87/,FALSE,"Amsterdam, Nederland",373,,
1557667830,5,https://www.ad.nl/show/het-is-tijd-voor-een-paar-stevige-functioneringsgesprekken-bij-de-npo~aea78a87/,FALSE,1500 km zuidwest van Stockholm,394,,
1557667878,5,https://www.ad.nl/show/het-is-tijd-voor-een-paar-stevige-functioneringsgesprekken-bij-de-npo~aea78a87/,FALSE,Drechtsteden | Rijnmond | ZH,442,,
1557674311,4,https://www.ad.nl/show/het-is-tijd-voor-een-paar-stevige-functioneringsgesprekken-bij-de-npo~aea78a87/,FALSE,Rotterdam -  IJsselmonde,731,,
1556770890,4,https://www.ad.nl/show/het-was-triest-zuur-wreed-onverdiend-maar-juist-daardoor-zo-tv-geniek~a119fe8f/,FALSE,,131,,
1556771274,1,https://www.ad.nl/show/het-was-triest-zuur-wreed-onverdiend-maar-juist-daardoor-zo-tv-geniek~a119fe8f/,TRUE,Nederland,515,,
1556724317,3,https://www.ad.nl/show/hopelijk-kan-duncan-wel-zijn-hoofd-koel-houden~ad1ad585/,TRUE,Amsterdam,30,,
1556876218,1,https://www.ad.nl/show/hopelijk-kan-duncan-wel-zijn-hoofd-koel-houden~ad1ad585/,FALSE,Rotterdam,76,,
1557028158,1,https://www.ad.nl/show/hopelijk-kan-duncan-wel-zijn-hoofd-koel-houden~ad1ad585/,TRUE,Deventer,20,,
1557028188,1,https://www.ad.nl/show/hopelijk-kan-duncan-wel-zijn-hoofd-koel-houden~ad1ad585/,TRUE,Nederland,50,,
1557028425,3,https://www.ad.nl/show/hopelijk-kan-duncan-wel-zijn-hoofd-koel-houden~ad1ad585/,FALSE,,287,,
1557573844,4,https://www.ad.nl/show/hopelijk-kan-duncan-wel-zijn-hoofd-koel-houden~ad1ad585/,FALSE,Rotterdam -  IJsselmonde,473,,
1557422395,4,https://www.ad.nl/show/hotel-mumbai-mocht-geen-gelikte-actiefilm-als-die-hard-worden~a2fe1503/,TRUE,The Hague,575,,
1556995800,5,https://www.ad.nl/show/huisdealer-jeroen-pauw-ritselt-xtc-pillen-voor-arjen-lubach~abcda24e/,FALSE,Nederland,854,,
1557228147,4,https://www.ad.nl/show/italiaanse-concurrent-van-duncan-is-ziek~ac6fb63b/,FALSE,Nederland,286,,
1557680863,5,https://www.ad.nl/show/italiaanse-concurrent-van-duncan-is-ziek~ac6fb63b/,FALSE,Purmerend,868,,
1557211241,2,https://www.ad.nl/show/jandino-krijgt-bh-naar-hoofd-geslingerd-shirtloze-rico-werkt-in-tuin~aa6faeca/,TRUE,Nederland,240,,
1557211631,5,https://www.ad.nl/show/jandino-krijgt-bh-naar-hoofd-geslingerd-shirtloze-rico-werkt-in-tuin~aa6faeca/,FALSE,Nederland,630,,
1557504944,4,https://www.ad.nl/show/jandino-krijgt-bh-naar-hoofd-geslingerd-shirtloze-rico-werkt-in-tuin~aa6faeca/,FALSE,Rotterdam,534,,
1557416331,4,https://www.ad.nl/show/jan-dulles-ontroert-met-you-let-me-walk-alone-in-beste-zangers~a83b024e/,TRUE,Nederland,5,,
1557416367,1,https://www.ad.nl/show/jan-dulles-ontroert-met-you-let-me-walk-alone-in-beste-zangers~a83b024e/,FALSE,"Westland, Nederland",41,,
1557416461,4,https://www.ad.nl/show/jan-dulles-ontroert-met-you-let-me-walk-alone-in-beste-zangers~a83b024e/,TRUE,Nederland,135,,
1557433260,5,https://www.ad.nl/show/jan-dulles-ontroert-met-you-let-me-walk-alone-in-beste-zangers~a83b024e/,FALSE,Nederland,26,,
1557498654,2,https://www.ad.nl/show/jan-dulles-ontroert-met-you-let-me-walk-alone-in-beste-zangers~a83b024e/,FALSE,Kronenburg Park,711,,
1557498697,4,https://www.ad.nl/show/jan-dulles-ontroert-met-you-let-me-walk-alone-in-beste-zangers~a83b024e/,FALSE,Rotterdam,754,,
1557694359,4,https://www.ad.nl/show/jan-dulles-ontroert-met-you-let-me-walk-alone-in-beste-zangers~a83b024e/,FALSE,Netherlands,508,,
1557476245,1,https://www.ad.nl/show/jarige-pieter-van-vollenhoven-80-wacht-grote-verrassing~ab1cfb37/,FALSE,Nederland,992,,
1557610451,1,https://www.ad.nl/show/jarige-pieter-van-vollenhoven-80-wacht-grote-verrassing~ab1cfb37/,FALSE,,592,,
1556742522,3,https://www.ad.nl/show/jesse-klaver-verwelkomt-derde-klavertje~ae0dcb26/,FALSE,Amsterdam,537,,
1556743136,4,https://www.ad.nl/show/jesse-klaver-verwelkomt-derde-klavertje~ae0dcb26/,FALSE,"appingedam, netherlands",1151,,
1556812816,4,https://www.ad.nl/show/jesse-klaver-verwelkomt-derde-klavertje~ae0dcb26/,FALSE,,122,,
1556813057,5,https://www.ad.nl/show/jesse-klaver-verwelkomt-derde-klavertje~ae0dcb26/,FALSE,"Utrecht, Nederland",363,,
1556813114,3,https://www.ad.nl/show/jesse-klaver-verwelkomt-derde-klavertje~ae0dcb26/,TRUE,Nederland,420,,
1556905233,4,https://www.ad.nl/show/jesse-klaver-verwelkomt-derde-klavertje~ae0dcb26/,TRUE,Nederland,665,,
1556905776,2,https://www.ad.nl/show/jesse-klaver-verwelkomt-derde-klavertje~ae0dcb26/,FALSE,,1208,,
1556981355,1,https://www.ad.nl/show/jesse-klaver-verwelkomt-derde-klavertje~ae0dcb26/,FALSE,,784,,
1556981944,3,https://www.ad.nl/show/jesse-klaver-verwelkomt-derde-klavertje~ae0dcb26/,TRUE,Doesburg,520,,
1557025873,4,https://www.ad.nl/show/jesse-klaver-verwelkomt-derde-klavertje~ae0dcb26/,FALSE,Mokum,434,,
1557026073,2,https://www.ad.nl/show/jesse-klaver-verwelkomt-derde-klavertje~ae0dcb26/,FALSE,"Houten, Nederland",634,,
1557213735,5,https://www.ad.nl/show/jesse-klaver-verwelkomt-derde-klavertje~ae0dcb26/,FALSE,"Zwolle, Nederland",367,,
1557235166,2,https://www.ad.nl/show/jesse-klaver-verwelkomt-derde-klavertje~ae0dcb26/,TRUE,Nederland,825,,
1557235529,1,https://www.ad.nl/show/jesse-klaver-verwelkomt-derde-klavertje~ae0dcb26/,FALSE,,1188,,
1557237657,1,https://www.ad.nl/show/jesse-klaver-verwelkomt-derde-klavertje~ae0dcb26/,TRUE,Schiedam,20,,
1557293684,4,https://www.ad.nl/show/jesse-klaver-verwelkomt-derde-klavertje~ae0dcb26/,TRUE,Nederland,170,,
1557315851,1,https://www.ad.nl/show/jesse-klaver-verwelkomt-derde-klavertje~ae0dcb26/,FALSE,Hollandscheveld,1031,,
1557316020,2,https://www.ad.nl/show/jesse-klaver-verwelkomt-derde-klavertje~ae0dcb26/,TRUE,Nederland,1200,,
1557335772,4,https://www.ad.nl/show/jesse-klaver-verwelkomt-derde-klavertje~ae0dcb26/,FALSE,"Groningen, Nederland",461,,
1557411246,1,https://www.ad.nl/show/jesse-klaver-verwelkomt-derde-klavertje~ae0dcb26/,FALSE,"51.933629,4.420031",549,,
1557498222,3,https://www.ad.nl/show/jesse-klaver-verwelkomt-derde-klavertje~ae0dcb26/,FALSE,"Den Haag, Nederland",592,,
1557498396,5,https://www.ad.nl/show/jesse-klaver-verwelkomt-derde-klavertje~ae0dcb26/,FALSE,"Wakanda, Concrete Jungle",766,,
1557582603,1,https://www.ad.nl/show/jesse-klaver-verwelkomt-derde-klavertje~ae0dcb26/,TRUE,Amsterdam,30,,
1557583546,4,https://www.ad.nl/show/jesse-klaver-verwelkomt-derde-klavertje~ae0dcb26/,FALSE,,973,,
1557836515,2,https://www.ad.nl/show/jesse-klaver-verwelkomt-derde-klavertje~ae0dcb26/,FALSE,Amsterdam,718,,
1557250368,3,https://www.ad.nl/show/jude-law-voor-de-tweede-keer-in-huwelijksbootje-gestapt~a42edd5d/,FALSE,'s-Gravenhage,1128,,
1557209603,1,https://www.ad.nl/show/jumpin-jack-was-aimabele-jongen-maar-beest-op-de-motor~a3e50a80/,FALSE,,353,,
1557489376,2,https://www.ad.nl/show/katja-en-bridget-trekken-weinig-mensen-naar-rtl-4~aa0d781f/,FALSE,,494,,
1557082197,1,https://www.ad.nl/show/khloe-kardashian-niet-bekend-genoeg-voor-met-gala~aaa4fc76f/,TRUE,Nederland,475,,
1557082289,5,https://www.ad.nl/show/khloe-kardashian-niet-bekend-genoeg-voor-met-gala~aaa4fc76f/,FALSE,Nederland,567,,
1557082618,5,https://www.ad.nl/show/khloe-kardashian-niet-bekend-genoeg-voor-met-gala~aaa4fc76f/,FALSE,Rotterdam,896,,
1557084560,5,https://www.ad.nl/show/khloe-kardashian-niet-bekend-genoeg-voor-met-gala~aaa4fc76f/,FALSE,,109,,
1557084852,1,https://www.ad.nl/show/khloe-kardashian-niet-bekend-genoeg-voor-met-gala~aaa4fc76f/,FALSE,"Amsterdam, Nederland",401,,
1557085060,2,https://www.ad.nl/show/khloe-kardashian-niet-bekend-genoeg-voor-met-gala~aaa4fc76f/,FALSE,Delfzijl,609,,
1557687957,3,https://www.ad.nl/show/kijk-en-luistertips-netflix-budget-komt-undercover-ten-goede~a14104aa/,TRUE,Nederland,180,,
1557395956,2,https://www.ad.nl/show/kim-en-kanye-ouders-geworden-van-vierde-kind~a59c9777/,FALSE,Rotterdam -  IJsselmonde,152,,
1557601691,4,https://www.ad.nl/show/kim-en-kanye-ouders-geworden-van-vierde-kind~a59c9777/,TRUE,'s-Hertogenbosch,25,,
1557601994,5,https://www.ad.nl/show/kim-en-kanye-ouders-geworden-van-vierde-kind~a59c9777/,FALSE,,328,,
1557681950,1,https://www.ad.nl/show/kim-en-kanye-ouders-geworden-van-vierde-kind~a59c9777/,FALSE,,554,,
1557226923,1,https://www.ad.nl/show/knuffelige-opa-prins-charles-verovert-harten-britten~ad1fd0cb/,FALSE,Heerlen (Zlb),973,,
1556906768,4,https://www.ad.nl/show/koningin-maxima-aangekomen-in-ethiopie-voor-werkbezoek~a0c39b3f/,TRUE,Nederland,1085,,
1557227363,4,https://www.ad.nl/show/koningin-maxima-pakt-in-luxemburg-uit-met-stuartdiadeem~ac525fe9/,FALSE,Amsterdam,445,,
1557228069,4,https://www.ad.nl/show/koningin-maxima-pakt-in-luxemburg-uit-met-stuartdiadeem~ac525fe9/,FALSE,Hengelo Ov,1151,,
1557293451,1,https://www.ad.nl/show/koningin-maxima-pakt-in-luxemburg-uit-met-stuartdiadeem~ac525fe9/,FALSE,Dordrecht,546,,
1557293529,4,https://www.ad.nl/show/koningin-maxima-pakt-in-luxemburg-uit-met-stuartdiadeem~ac525fe9/,FALSE,"Almere, Nederland",624,,
1557728591,1,https://www.ad.nl/show/koningin-maxima-pakt-in-luxemburg-uit-met-stuartdiadeem~ac525fe9/,FALSE,Nederland,125,,
1556690937,1,https://www.ad.nl/show/koning-willem-alexander-en-koningin-maxima-vieren-eerste-ontmoeting-in-sevilla~a1218ddc/,FALSE,The Netherlands,322,,
1556692015,4,https://www.ad.nl/show/koning-willem-alexander-en-koningin-maxima-vieren-eerste-ontmoeting-in-sevilla~a1218ddc/,FALSE,,459,,
1556692458,1,https://www.ad.nl/show/koning-willem-alexander-en-koningin-maxima-vieren-eerste-ontmoeting-in-sevilla~a1218ddc/,FALSE,"Hoorn NH, Holland",902,,
1556773255,4,https://www.ad.nl/show/koning-willem-alexander-en-koningin-maxima-vieren-eerste-ontmoeting-in-sevilla~a1218ddc/,FALSE,,75,,
1556801061,5,https://www.ad.nl/show/koning-willem-alexander-en-koningin-maxima-vieren-eerste-ontmoeting-in-sevilla~a1218ddc/,FALSE,,649,,
1556801069,2,https://www.ad.nl/show/koning-willem-alexander-en-koningin-maxima-vieren-eerste-ontmoeting-in-sevilla~a1218ddc/,FALSE,,657,,
1556802098,3,https://www.ad.nl/show/koning-willem-alexander-en-koningin-maxima-vieren-eerste-ontmoeting-in-sevilla~a1218ddc/,TRUE,Nederland,0,,
1556802113,3,https://www.ad.nl/show/koning-willem-alexander-en-koningin-maxima-vieren-eerste-ontmoeting-in-sevilla~a1218ddc/,TRUE,Vlagtwedde,15,,
1556802902,4,https://www.ad.nl/show/koning-willem-alexander-en-koningin-maxima-vieren-eerste-ontmoeting-in-sevilla~a1218ddc/,FALSE,,804,,
1556879997,4,https://www.ad.nl/show/koning-willem-alexander-en-koningin-maxima-vieren-eerste-ontmoeting-in-sevilla~a1218ddc/,TRUE,Nederland,110,,
1556880714,5,https://www.ad.nl/show/koning-willem-alexander-en-koningin-maxima-vieren-eerste-ontmoeting-in-sevilla~a1218ddc/,FALSE,Nederland,11,,
1556880828,4,https://www.ad.nl/show/koning-willem-alexander-en-koningin-maxima-vieren-eerste-ontmoeting-in-sevilla~a1218ddc/,TRUE,Amsterdam,125,,
1557003696,2,https://www.ad.nl/show/koning-willem-alexander-en-koningin-maxima-vieren-eerste-ontmoeting-in-sevilla~a1218ddc/,FALSE,"Den Haag, Nederland",636,,
1557004216,1,https://www.ad.nl/show/koning-willem-alexander-en-koningin-maxima-vieren-eerste-ontmoeting-in-sevilla~a1218ddc/,FALSE,,1156,,
1557005139,5,https://www.ad.nl/show/koning-willem-alexander-en-koningin-maxima-vieren-eerste-ontmoeting-in-sevilla~a1218ddc/,FALSE,,353,,
1557217984,1,https://www.ad.nl/show/koning-willem-alexander-en-koningin-maxima-vieren-eerste-ontmoeting-in-sevilla~a1218ddc/,TRUE,Nederland,215,,
1557218590,4,https://www.ad.nl/show/koning-willem-alexander-en-koningin-maxima-vieren-eerste-ontmoeting-in-sevilla~a1218ddc/,FALSE,"Rotterdam, Nederland",821,,
1557218798,1,https://www.ad.nl/show/koning-willem-alexander-en-koningin-maxima-vieren-eerste-ontmoeting-in-sevilla~a1218ddc/,FALSE,Lochem,1029,,
1557236189,4,https://www.ad.nl/show/koning-willem-alexander-en-koningin-maxima-vieren-eerste-ontmoeting-in-sevilla~a1218ddc/,TRUE,Nederland,85,,
1557307160,5,https://www.ad.nl/show/koning-willem-alexander-en-koningin-maxima-vieren-eerste-ontmoeting-in-sevilla~a1218ddc/,FALSE,"Dordrecht, Zuid-Holland",424,,
1557326719,4,https://www.ad.nl/show/koning-willem-alexander-en-koningin-maxima-vieren-eerste-ontmoeting-in-sevilla~a1218ddc/,FALSE,Republiek der Nederlanden,934,,
1557336628,1,https://www.ad.nl/show/koning-willem-alexander-en-koningin-maxima-vieren-eerste-ontmoeting-in-sevilla~a1218ddc/,TRUE,Nederland,5,,
1557346098,2,https://www.ad.nl/show/koning-willem-alexander-en-koningin-maxima-vieren-eerste-ontmoeting-in-sevilla~a1218ddc/,FALSE,Wisselend,529,,
1557346401,1,https://www.ad.nl/show/koning-willem-alexander-en-koningin-maxima-vieren-eerste-ontmoeting-in-sevilla~a1218ddc/,FALSE,"Amsterdam, Nederland",832,,
1557502338,1,https://www.ad.nl/show/koning-willem-alexander-en-koningin-maxima-vieren-eerste-ontmoeting-in-sevilla~a1218ddc/,TRUE,'s-Hertogenbosch,25,,
1557502746,2,https://www.ad.nl/show/koning-willem-alexander-en-koningin-maxima-vieren-eerste-ontmoeting-in-sevilla~a1218ddc/,FALSE,"Eesterga, Friesland",433,,
1557502921,5,https://www.ad.nl/show/koning-willem-alexander-en-koningin-maxima-vieren-eerste-ontmoeting-in-sevilla~a1218ddc/,FALSE,"Drenthe, Nederland",608,,
1557514158,2,https://www.ad.nl/show/koning-willem-alexander-en-koningin-maxima-vieren-eerste-ontmoeting-in-sevilla~a1218ddc/,TRUE,Nederland,360,,
1557628158,1,https://www.ad.nl/show/koning-willem-alexander-en-koningin-maxima-vieren-eerste-ontmoeting-in-sevilla~a1218ddc/,TRUE,Nederland,35,,
1557628608,1,https://www.ad.nl/show/koning-willem-alexander-en-koningin-maxima-vieren-eerste-ontmoeting-in-sevilla~a1218ddc/,TRUE,Nederland,485,,
1557629121,1,https://www.ad.nl/show/koning-willem-alexander-en-koningin-maxima-vieren-eerste-ontmoeting-in-sevilla~a1218ddc/,FALSE,,998,,
1557807016,4,https://www.ad.nl/show/koning-willem-alexander-en-koningin-maxima-vieren-eerste-ontmoeting-in-sevilla~a1218ddc/,FALSE,Stadskanaal,498,,
1557807357,5,https://www.ad.nl/show/koning-willem-alexander-en-koningin-maxima-vieren-eerste-ontmoeting-in-sevilla~a1218ddc/,FALSE,,839,,
1557850731,5,https://www.ad.nl/show/koning-willem-alexander-en-koningin-maxima-vieren-eerste-ontmoeting-in-sevilla~a1218ddc/,FALSE,,157,,
1557851288,4,https://www.ad.nl/show/koning-willem-alexander-en-koningin-maxima-vieren-eerste-ontmoeting-in-sevilla~a1218ddc/,FALSE,"Dorp Warnsveld, Zutphen",714,,
1557089923,2,https://www.ad.nl/show/koninklijke-lunch-voor-ajax-verdediger-matthijs-de-ligt-en-rapper-ronnie-flex~abebfff2/,FALSE,Amsterdam,82,,
1557090376,1,https://www.ad.nl/show/koninklijke-lunch-voor-ajax-verdediger-matthijs-de-ligt-en-rapper-ronnie-flex~abebfff2/,TRUE,Nederland,535,,
1557385714,1,https://www.ad.nl/show/koninklijke-lunch-voor-ajax-verdediger-matthijs-de-ligt-en-rapper-ronnie-flex~abebfff2/,FALSE,,82,,
1557557847,4,https://www.ad.nl/show/koninklijke-lunch-voor-ajax-verdediger-matthijs-de-ligt-en-rapper-ronnie-flex~abebfff2/,FALSE,"Rotterdam, The Netherlands",642,,
1557558170,5,https://www.ad.nl/show/koninklijke-lunch-voor-ajax-verdediger-matthijs-de-ligt-en-rapper-ronnie-flex~abebfff2/,FALSE,amsterdam/centrum,965,,
1557558228,2,https://www.ad.nl/show/koninklijke-lunch-voor-ajax-verdediger-matthijs-de-ligt-en-rapper-ronnie-flex~abebfff2/,FALSE,,1023,,
1557558230,4,https://www.ad.nl/show/koninklijke-lunch-voor-ajax-verdediger-matthijs-de-ligt-en-rapper-ronnie-flex~abebfff2/,TRUE,Nederland,1025,,
1557558249,2,https://www.ad.nl/show/koninklijke-lunch-voor-ajax-verdediger-matthijs-de-ligt-en-rapper-ronnie-flex~abebfff2/,FALSE,Arnhem,1044,,
1557558411,5,https://www.ad.nl/show/koninklijke-lunch-voor-ajax-verdediger-matthijs-de-ligt-en-rapper-ronnie-flex~abebfff2/,FALSE,Amsterdam,1206,,
1557580758,3,https://www.ad.nl/show/koninklijke-lunch-voor-ajax-verdediger-matthijs-de-ligt-en-rapper-ronnie-flex~abebfff2/,TRUE,Nederland,390,,
1557812174,5,https://www.ad.nl/show/koninklijke-lunch-voor-ajax-verdediger-matthijs-de-ligt-en-rapper-ronnie-flex~abebfff2/,FALSE,"Leiden, Nederland",265,,
1557815564,3,https://www.ad.nl/show/koninklijke-lunch-voor-ajax-verdediger-matthijs-de-ligt-en-rapper-ronnie-flex~abebfff2/,FALSE,"Dorp Warnsveld, Zutphen",1034,,
1556795936,2,https://www.ad.nl/show/kon-rtl-echt-niets-beters-bedenken-voor-katja-schuurman~ab96bd1a/,FALSE,Rotterdam,409,,
1556796636,1,https://www.ad.nl/show/kon-rtl-echt-niets-beters-bedenken-voor-katja-schuurman~ab96bd1a/,FALSE,Nederland,1109,,
1557257132,2,https://www.ad.nl/show/kon-rtl-echt-niets-beters-bedenken-voor-katja-schuurman~ab96bd1a/,FALSE,The Netherlands,599,,
1557765621,4,https://www.ad.nl/show/kon-rtl-echt-niets-beters-bedenken-voor-katja-schuurman~ab96bd1a/,FALSE,Mokum,592,,
1557765997,5,https://www.ad.nl/show/kon-rtl-echt-niets-beters-bedenken-voor-katja-schuurman~ab96bd1a/,FALSE,,1063,,
1557766174,1,https://www.ad.nl/show/kon-rtl-echt-niets-beters-bedenken-voor-katja-schuurman~ab96bd1a/,FALSE,"Gouda, Nederland",1145,,
1556722431,5,https://www.ad.nl/show/laten-we-nu-niet-doen-alsof-194-000-euro-het-minimumloon-is-het-is-een-topsalaris~a5da020e/,FALSE,,1020,,
1556794216,1,https://www.ad.nl/show/laten-we-nu-niet-doen-alsof-194-000-euro-het-minimumloon-is-het-is-een-topsalaris~a5da020e/,FALSE,Den Haag,220,,
1556794253,2,https://www.ad.nl/show/laten-we-nu-niet-doen-alsof-194-000-euro-het-minimumloon-is-het-is-een-topsalaris~a5da020e/,FALSE,den helder,257,,
1556795139,5,https://www.ad.nl/show/laten-we-nu-niet-doen-alsof-194-000-euro-het-minimumloon-is-het-is-een-topsalaris~a5da020e/,FALSE,Delft,1143,,
1557508357,1,https://www.ad.nl/show/laten-we-nu-niet-doen-alsof-194-000-euro-het-minimumloon-is-het-is-een-topsalaris~a5da020e/,TRUE,Nederland,5,,
1557509182,2,https://www.ad.nl/show/laten-we-nu-niet-doen-alsof-194-000-euro-het-minimumloon-is-het-is-een-topsalaris~a5da020e/,FALSE,Lelystad,830,,
1557738268,2,https://www.ad.nl/show/laten-we-nu-niet-doen-alsof-194-000-euro-het-minimumloon-is-het-is-een-topsalaris~a5da020e/,FALSE,Utrecht,424,,
1556902034,5,https://www.ad.nl/show/liefde-thomas-berge-en-cassidy-roeks-bloeit-weer-op~a3cd3bb3/,FALSE,Rotterdam,341,,
1557221919,4,https://www.ad.nl/show/liefde-thomas-berge-en-cassidy-roeks-bloeit-weer-op~a3cd3bb3/,TRUE,Nederland,760,,
1557384252,5,https://www.ad.nl/show/liefde-thomas-berge-en-cassidy-roeks-bloeit-weer-op~a3cd3bb3/,FALSE,Brasschaat,1000,,
1557746672,5,https://www.ad.nl/show/liefde-thomas-berge-en-cassidy-roeks-bloeit-weer-op~a3cd3bb3/,FALSE,waddinxveen,1180,,
1556876525,2,https://www.ad.nl/show/lies-visschedijk-ik-zal-niet-snel-het-geile-buurmeisje-spelen~a8233e00/,FALSE,"Den Haag, Nederland",31,,
1556830137,5,https://www.ad.nl/show/lil-kleine-blijft-twee-uur-lang-boeien-in-ziggo-dome~a847a279/,FALSE,Nederland,66,,
1557393796,5,https://www.ad.nl/show/lil-kleine-blijft-twee-uur-lang-boeien-in-ziggo-dome~a847a279/,FALSE,Alphen / Gouda / Woerden,17,,
1557393799,2,https://www.ad.nl/show/lil-kleine-blijft-twee-uur-lang-boeien-in-ziggo-dome~a847a279/,TRUE,Nederland,20,,
1557393874,2,https://www.ad.nl/show/lil-kleine-blijft-twee-uur-lang-boeien-in-ziggo-dome~a847a279/,TRUE,Reeuwijk,95,,
1557860204,4,https://www.ad.nl/show/lil-kleine-blijft-twee-uur-lang-boeien-in-ziggo-dome~a847a279/,FALSE,Netherlands,676,,
1557620020,4,https://www.ad.nl/show/lil-kleine-vraagt-fans-om-hulp-moet-ik-dit-nummer-uitbrengen~a017aaff6/,FALSE,,327,,
1557620323,5,https://www.ad.nl/show/lil-kleine-vraagt-fans-om-hulp-moet-ik-dit-nummer-uitbrengen~a017aaff6/,FALSE,"Vredenburg 24, Utrecht",630,,
1557620897,2,https://www.ad.nl/show/lil-kleine-vraagt-fans-om-hulp-moet-ik-dit-nummer-uitbrengen~a017aaff6/,FALSE,,1204,,
1556814345,3,https://www.ad.nl/show/luke-perry-begraven-in-champignonpak~a00f1da8/,TRUE,Nederland,10,,
1556814630,5,https://www.ad.nl/show/luke-perry-begraven-in-champignonpak~a00f1da8/,FALSE,,295,,
1556815512,4,https://www.ad.nl/show/luke-perry-begraven-in-champignonpak~a00f1da8/,FALSE,,1177,,
1556887604,3,https://www.ad.nl/show/luke-perry-begraven-in-champignonpak~a00f1da8/,TRUE,Nederland,0,,
1556889774,1,https://www.ad.nl/show/luke-perry-begraven-in-champignonpak~a00f1da8/,TRUE,Nederland,40,,
1556890644,1,https://www.ad.nl/show/luke-perry-begraven-in-champignonpak~a00f1da8/,TRUE,Amsterdam,910,,
1557322755,1,https://www.ad.nl/show/luke-perry-begraven-in-champignonpak~a00f1da8/,TRUE,Nederland,10,,
1557322765,1,https://www.ad.nl/show/luke-perry-begraven-in-champignonpak~a00f1da8/,TRUE,Nederland,20,,
1557322780,1,https://www.ad.nl/show/luke-perry-begraven-in-champignonpak~a00f1da8/,TRUE,Nederland,35,,
1557338378,1,https://www.ad.nl/show/luke-perry-begraven-in-champignonpak~a00f1da8/,FALSE,Mokum,65,,
1557338798,1,https://www.ad.nl/show/luke-perry-begraven-in-champignonpak~a00f1da8/,FALSE,,485,,
1557773220,4,https://www.ad.nl/show/luke-perry-begraven-in-champignonpak~a00f1da8/,FALSE,Utrecht,42,,
1556712221,1,https://www.ad.nl/show/madonna-michael-jackson-vooralsnog-onschuldig~a1f62f85/,TRUE,Vaassen,80,,
1556712676,1,https://www.ad.nl/show/madonna-michael-jackson-vooralsnog-onschuldig~a1f62f85/,TRUE,Nederland,535,,
